transaction_reference,property_full_address,property_state,transaction_type,transaction_start_date,date_of_transaction,closing_date,status,listing_price,final_price,legal_fees,other_expenses,participant_type,participant_email,participant_name,participant_role,commission_amount
T-NY-2020-0138,"212 Jenny Brooks, Long Island City, NY",NY,Rent,2020-04-04,2020-05-20,2020-05-31,rented,5443.79,5301.16,2786.3,1051.56,Agent,jill.carrillo7109@dreamhomes.com,"Carrillo, Jill",Tenant Agent,370.73
T-NY-2020-0138,"212 Jenny Brooks, Long Island City, NY",NY,Rent,2020-04-04,2020-05-20,2020-05-31,rented,5443.79,5301.16,2786.3,1051.56,Client,blake.miller5098@example.com,"Miller, Blake",Landlord,
T-NY-2020-0138,"212 Jenny Brooks, Long Island City, NY",NY,Rent,2020-04-04,2020-05-20,2020-05-31,rented,5443.79,5301.16,2786.3,1051.56,Client,valerie.peterson3420@example.com,"Peterson, Valerie",Tenant,
T-CT-2020-0140,"749 David Mill, Greenwich, CT",CT,Rent,2020-04-11,2020-06-15,2020-06-25,rented,3812.31,3890.29,2896.92,916.97,Agent,joshua.best1119@dreamhomes.com,"Best, Joshua",Landlord Agent,289.14
T-CT-2020-0140,"749 David Mill, Greenwich, CT",CT,Rent,2020-04-11,2020-06-15,2020-06-25,rented,3812.31,3890.29,2896.92,916.97,Agent,sheila.byrd4387@dreamhomes.com,"Byrd, Sheila",Tenant Agent,251.03
T-CT-2020-0140,"749 David Mill, Greenwich, CT",CT,Rent,2020-04-11,2020-06-15,2020-06-25,rented,3812.31,3890.29,2896.92,916.97,Client,frank.tyler5524@example.com,"Tyler, Frank",Landlord,
T-CT-2020-0140,"749 David Mill, Greenwich, CT",CT,Rent,2020-04-11,2020-06-15,2020-06-25,rented,3812.31,3890.29,2896.92,916.97,Client,valerie.peterson3420@example.com,"Peterson, Valerie",Tenant,
T-CT-2020-0141,"786 Lauren Junctions, Greenwich, CT",CT,Rent,2020-05-08,2020-06-16,,pending rental,4874.58,,,,Agent,joshua.best1119@dreamhomes.com,"Best, Joshua",Landlord Agent,
T-CT-2020-0141,"786 Lauren Junctions, Greenwich, CT",CT,Rent,2020-05-08,2020-06-16,,pending rental,4874.58,,,,Agent,sheila.byrd4387@dreamhomes.com,"Byrd, Sheila",Tenant Agent,
T-CT-2020-0141,"786 Lauren Junctions, Greenwich, CT",CT,Rent,2020-05-08,2020-06-16,,pending rental,4874.58,,,,Client,kyle.hall3355@example.com,"Hall, Kyle",Landlord,
T-CT-2020-0141,"786 Lauren Junctions, Greenwich, CT",CT,Rent,2020-05-08,2020-06-16,,pending rental,4874.58,,,,Client,chris.brewer3109@example.com,"Brewer, Chris",Tenant,
T-CT-2020-0040,"749 David Mill, Greenwich, CT",CT,Sale,2020-04-14,2020-06-29,,pending sale,904557.75,,,,Agent,jennifer.tran397@dreamhomes.com,"Tran, Jennifer",Buyer Agent,
T-CT-2020-0040,"749 David Mill, Greenwich, CT",CT,Sale,2020-04-14,2020-06-29,,pending sale,904557.75,,,,Agent,katherine.miller6806@dreamhomes.com,"Miller, Katherine",Seller Agent,
T-CT-2020-0040,"749 David Mill, Greenwich, CT",CT,Sale,2020-04-14,2020-06-29,,pending sale,904557.75,,,,Client,david.rodriguez7820@example.com,"Rodriguez, David",Buyer,
T-CT-2020-0040,"749 David Mill, Greenwich, CT",CT,Sale,2020-04-14,2020-06-29,,pending sale,904557.75,,,,Client,melissa.ross1428@example.com,"Ross, Melissa",Buyer,
T-CT-2020-0040,"749 David Mill, Greenwich, CT",CT,Sale,2020-04-14,2020-06-29,,pending sale,904557.75,,,,Client,travis.robinson7859@example.com,"Robinson, Travis",Seller,
T-CT-2020-0032,"772 Morales Inlet, Norwalk, CT",CT,Sale,2020-05-11,2020-07-06,2020-07-22,sold,525198.1,533759.9,1085.64,1650.29,Agent,donna.meadows3689@dreamhomes.com,"Meadows, Donna",Buyer Agent,12123.98
T-CT-2020-0032,"772 Morales Inlet, Norwalk, CT",CT,Sale,2020-05-11,2020-07-06,2020-07-22,sold,525198.1,533759.9,1085.64,1650.29,Agent,tina.ramirez1373@dreamhomes.com,"Ramirez, Tina",Seller Agent,10764.5
T-CT-2020-0032,"772 Morales Inlet, Norwalk, CT",CT,Sale,2020-05-11,2020-07-06,2020-07-22,sold,525198.1,533759.9,1085.64,1650.29,Client,michele.ramirez8429@example.com,"Ramirez, Michele",Buyer,
T-CT-2020-0032,"772 Morales Inlet, Norwalk, CT",CT,Sale,2020-05-11,2020-07-06,2020-07-22,sold,525198.1,533759.9,1085.64,1650.29,Client,erica.lynch3304@example.com,"Lynch, Erica",Seller,
T-NY-2020-0137,"251 Jackson Key, Bronx, NY",NY,Rent,2020-05-21,2020-07-17,2020-07-28,rented,4318.37,4104.66,984.17,291.07,Agent,stanley.mooney4062@dreamhomes.com,"Mooney, Stanley",Landlord Agent,216.08
T-NY-2020-0137,"251 Jackson Key, Bronx, NY",NY,Rent,2020-05-21,2020-07-17,2020-07-28,rented,4318.37,4104.66,984.17,291.07,Agent,crystal.powell2551@dreamhomes.com,"Powell, Crystal",Tenant Agent,218.09
T-NY-2020-0137,"251 Jackson Key, Bronx, NY",NY,Rent,2020-05-21,2020-07-17,2020-07-28,rented,4318.37,4104.66,984.17,291.07,Client,blake.miller5098@example.com,"Miller, Blake",Landlord,
T-NY-2020-0137,"251 Jackson Key, Bronx, NY",NY,Rent,2020-05-21,2020-07-17,2020-07-28,rented,4318.37,4104.66,984.17,291.07,Client,erica.lynch3304@example.com,"Lynch, Erica",Tenant,
T-CT-2020-0149,"591 Scott Inlet, New Haven, CT",CT,Rent,2020-05-28,2020-07-23,2020-07-31,rented,3250.33,3194.4,3139.32,1187.45,Agent,sheila.byrd4387@dreamhomes.com,"Byrd, Sheila",Landlord Agent,147.24
T-CT-2020-0149,"591 Scott Inlet, New Haven, CT",CT,Rent,2020-05-28,2020-07-23,2020-07-31,rented,3250.33,3194.4,3139.32,1187.45,Agent,vanessa.gomez6042@dreamhomes.com,"Gomez, Vanessa",Tenant Agent,176.39
T-CT-2020-0149,"591 Scott Inlet, New Haven, CT",CT,Rent,2020-05-28,2020-07-23,2020-07-31,rented,3250.33,3194.4,3139.32,1187.45,Client,melissa.ross1428@example.com,"Ross, Melissa",Landlord,
T-CT-2020-0149,"591 Scott Inlet, New Haven, CT",CT,Rent,2020-05-28,2020-07-23,2020-07-31,rented,3250.33,3194.4,3139.32,1187.45,Client,blake.miller5098@example.com,"Miller, Blake",Tenant,
T-CT-2020-0149,"591 Scott Inlet, New Haven, CT",CT,Rent,2020-05-28,2020-07-23,2020-07-31,rented,3250.33,3194.4,3139.32,1187.45,Client,kristen.cox5628@example.com,"Cox, Kristen",Tenant,
T-NJ-2020-0044,"446 Tammie Path, Hoboken, NJ",NJ,Sale,2020-05-31,2020-07-27,2020-09-11,sold,981075.27,982976.5,3116.5,1612.46,Agent,bryan.riddle4780@dreamhomes.com,"Riddle, Bryan",Buyer Agent,21898.19
T-NJ-2020-0044,"446 Tammie Path, Hoboken, NJ",NJ,Sale,2020-05-31,2020-07-27,2020-09-11,sold,981075.27,982976.5,3116.5,1612.46,Agent,kristen.woods6052@dreamhomes.com,"Woods, Kristen",Seller Agent,22239.33
T-NJ-2020-0044,"446 Tammie Path, Hoboken, NJ",NJ,Sale,2020-05-31,2020-07-27,2020-09-11,sold,981075.27,982976.5,3116.5,1612.46,Client,blake.miller5098@example.com,"Miller, Blake",Buyer,
T-NJ-2020-0044,"446 Tammie Path, Hoboken, NJ",NJ,Sale,2020-05-31,2020-07-27,2020-09-11,sold,981075.27,982976.5,3116.5,1612.46,Client,michele.ramirez8429@example.com,"Ramirez, Michele",Buyer,
T-NJ-2020-0044,"446 Tammie Path, Hoboken, NJ",NJ,Sale,2020-05-31,2020-07-27,2020-09-11,sold,981075.27,982976.5,3116.5,1612.46,Client,frank.tyler5524@example.com,"Tyler, Frank",Seller,
T-NJ-2020-0043,"433 Hannah Circles, Newark, NJ",NJ,Sale,2020-07-01,2020-08-23,2020-10-21,sold,461101.09,454702.46,1258.21,1361.16,Agent,karen.clark2103@dreamhomes.com,"Clark, Karen",Buyer Agent,10833.26
T-NJ-2020-0043,"433 Hannah Circles, Newark, NJ",NJ,Sale,2020-07-01,2020-08-23,2020-10-21,sold,461101.09,454702.46,1258.21,1361.16,Agent,kristen.woods6052@dreamhomes.com,"Woods, Kristen",Seller Agent,11141.72
T-NJ-2020-0043,"433 Hannah Circles, Newark, NJ",NJ,Sale,2020-07-01,2020-08-23,2020-10-21,sold,461101.09,454702.46,1258.21,1361.16,Client,catherine.payne4177@example.com,"Payne, Catherine",Buyer,
T-NJ-2020-0043,"433 Hannah Circles, Newark, NJ",NJ,Sale,2020-07-01,2020-08-23,2020-10-21,sold,461101.09,454702.46,1258.21,1361.16,Client,sarah.armstrong4883@example.com,"Armstrong, Sarah",Seller,
T-NY-2020-0152,"154 Wolfe Mission, Long Island City, NY",NY,Rent,2020-07-01,2020-09-03,2020-09-09,rented,4973.28,4880.24,2742.41,821.55,Agent,frank.preston2605@dreamhomes.com,"Preston, Frank",Landlord Agent,342.38
T-NY-2020-0152,"154 Wolfe Mission, Long Island City, NY",NY,Rent,2020-07-01,2020-09-03,2020-09-09,rented,4973.28,4880.24,2742.41,821.55,Agent,crystal.powell2551@dreamhomes.com,"Powell, Crystal",Tenant Agent,312.98
T-NY-2020-0152,"154 Wolfe Mission, Long Island City, NY",NY,Rent,2020-07-01,2020-09-03,2020-09-09,rented,4973.28,4880.24,2742.41,821.55,Client,kristen.cox5628@example.com,"Cox, Kristen",Landlord,
T-NY-2020-0152,"154 Wolfe Mission, Long Island City, NY",NY,Rent,2020-07-01,2020-09-03,2020-09-09,rented,4973.28,4880.24,2742.41,821.55,Client,valerie.peterson3420@example.com,"Peterson, Valerie",Tenant,
T-NY-2020-0033,"138 Martin Lane, Brooklyn, NY",NY,Sale,2020-07-07,2020-09-13,2020-11-11,sold,1244564.57,1189964.49,2103.35,377.19,Agent,crystal.powell2551@dreamhomes.com,"Powell, Crystal",Buyer Agent,30107.24
T-NY-2020-0033,"138 Martin Lane, Brooklyn, NY",NY,Sale,2020-07-07,2020-09-13,2020-11-11,sold,1244564.57,1189964.49,2103.35,377.19,Agent,angela.woods7376@dreamhomes.com,"Woods, Angela",Seller Agent,24826.55
T-NY-2020-0033,"138 Martin Lane, Brooklyn, NY",NY,Sale,2020-07-07,2020-09-13,2020-11-11,sold,1244564.57,1189964.49,2103.35,377.19,Client,roberto.yates4694@example.com,"Yates, Roberto",Buyer,
T-NY-2020-0033,"138 Martin Lane, Brooklyn, NY",NY,Sale,2020-07-07,2020-09-13,2020-11-11,sold,1244564.57,1189964.49,2103.35,377.19,Client,kyle.hall3355@example.com,"Hall, Kyle",Seller,
T-NJ-2020-0036,"385 Loretta Flats, Newark, NJ",NJ,Sale,2020-07-18,2020-09-21,2020-10-10,sold,462328.77,473275.27,1205.6,1084.45,Agent,julia.roberson8712@dreamhomes.com,"Roberson, Julia",Buyer Agent,9598.28
T-NJ-2020-0036,"385 Loretta Flats, Newark, NJ",NJ,Sale,2020-07-18,2020-09-21,2020-10-10,sold,462328.77,473275.27,1205.6,1084.45,Agent,kristen.woods6052@dreamhomes.com,"Woods, Kristen",Seller Agent,10693.35
T-NJ-2020-0036,"385 Loretta Flats, Newark, NJ",NJ,Sale,2020-07-18,2020-09-21,2020-10-10,sold,462328.77,473275.27,1205.6,1084.45,Client,kristen.cox5628@example.com,"Cox, Kristen",Buyer,
T-NJ-2020-0036,"385 Loretta Flats, Newark, NJ",NJ,Sale,2020-07-18,2020-09-21,2020-10-10,sold,462328.77,473275.27,1205.6,1084.45,Client,melissa.ross1428@example.com,"Ross, Melissa",Buyer,
T-NJ-2020-0036,"385 Loretta Flats, Newark, NJ",NJ,Sale,2020-07-18,2020-09-21,2020-10-10,sold,462328.77,473275.27,1205.6,1084.45,Client,chris.brewer3109@example.com,"Brewer, Chris",Seller,
T-NY-2020-0034,"144 Bell Avenue, Brooklyn, NY",NY,Sale,2020-07-25,2020-10-11,,expired,1347460.71,,,,Agent,frank.preston2605@dreamhomes.com,"Preston, Frank",Buyer Agent,
T-NY-2020-0034,"144 Bell Avenue, Brooklyn, NY",NY,Sale,2020-07-25,2020-10-11,,expired,1347460.71,,,,Agent,angela.woods7376@dreamhomes.com,"Woods, Angela",Seller Agent,
T-NY-2020-0034,"144 Bell Avenue, Brooklyn, NY",NY,Sale,2020-07-25,2020-10-11,,expired,1347460.71,,,,Client,david.rodriguez7820@example.com,"Rodriguez, David",Seller,
T-NJ-2020-0041,"385 Loretta Flats, Newark, NJ",NJ,Sale,2020-08-17,2020-11-03,2020-12-31,sold,464526.03,454073.88,2932.99,993.58,Agent,janet.kim9646@dreamhomes.com,"Kim, Janet",Buyer Agent,9651.9
T-NJ-2020-0041,"385 Loretta Flats, Newark, NJ",NJ,Sale,2020-08-17,2020-11-03,2020-12-31,sold,464526.03,454073.88,2932.99,993.58,Agent,bryan.riddle4780@dreamhomes.com,"Riddle, Bryan",Seller Agent,11121.14
T-NJ-2020-0041,"385 Loretta Flats, Newark, NJ",NJ,Sale,2020-08-17,2020-11-03,2020-12-31,sold,464526.03,454073.88,2932.99,993.58,Client,jesse.kane9072@example.com,"Kane, Jesse",Buyer,
T-NJ-2020-0041,"385 Loretta Flats, Newark, NJ",NJ,Sale,2020-08-17,2020-11-03,2020-12-31,sold,464526.03,454073.88,2932.99,993.58,Client,catherine.payne4177@example.com,"Payne, Catherine",Buyer,
T-NJ-2020-0041,"385 Loretta Flats, Newark, NJ",NJ,Sale,2020-08-17,2020-11-03,2020-12-31,sold,464526.03,454073.88,2932.99,993.58,Client,ivan.fernandez1109@example.com,"Fernandez, Ivan",Seller,
T-NY-2020-0042,"129 Stephanie Union, New York, NY",NY,Sale,2020-08-31,2020-11-05,,cancelled sale,1213610.24,,,,Agent,erica.rogers3495@dreamhomes.com,"Rogers, Erica",Buyer Agent,
T-NY-2020-0042,"129 Stephanie Union, New York, NY",NY,Sale,2020-08-31,2020-11-05,,cancelled sale,1213610.24,,,,Agent,jill.carrillo7109@dreamhomes.com,"Carrillo, Jill",Seller Agent,
T-NY-2020-0042,"129 Stephanie Union, New York, NY",NY,Sale,2020-08-31,2020-11-05,,cancelled sale,1213610.24,,,,Client,kyle.hall3355@example.com,"Hall, Kyle",Buyer,
T-NY-2020-0042,"129 Stephanie Union, New York, NY",NY,Sale,2020-08-31,2020-11-05,,cancelled sale,1213610.24,,,,Client,valerie.peterson3420@example.com,"Peterson, Valerie",Seller,
T-CT-2020-0037,"619 Roberts Corners, Norwalk, CT",CT,Sale,2020-09-19,2020-11-10,2020-12-20,sold,679998.12,680225.46,2070.4,1683.2,Agent,katherine.miller6806@dreamhomes.com,"Miller, Katherine",Buyer Agent,19529.65
T-CT-2020-0037,"619 Roberts Corners, Norwalk, CT",CT,Sale,2020-09-19,2020-11-10,2020-12-20,sold,679998.12,680225.46,2070.4,1683.2,Agent,joshua.best1119@dreamhomes.com,"Best, Joshua",Seller Agent,20372.82
T-CT-2020-0037,"619 Roberts Corners, Norwalk, CT",CT,Sale,2020-09-19,2020-11-10,2020-12-20,sold,679998.12,680225.46,2070.4,1683.2,Client,jesse.kane9072@example.com,"Kane, Jesse",Buyer,
T-CT-2020-0037,"619 Roberts Corners, Norwalk, CT",CT,Sale,2020-09-19,2020-11-10,2020-12-20,sold,679998.12,680225.46,2070.4,1683.2,Client,frank.tyler5524@example.com,"Tyler, Frank",Seller,
T-NJ-2020-0136,"428 Contreras Roads, Hoboken, NJ",NJ,Rent,2020-09-17,2020-11-12,2020-11-23,rented,3380.82,3461.26,2043.88,1643.55,Agent,bryan.riddle4780@dreamhomes.com,"Riddle, Bryan",Landlord Agent,211.44
T-NJ-2020-0136,"428 Contreras Roads, Hoboken, NJ",NJ,Rent,2020-09-17,2020-11-12,2020-11-23,rented,3380.82,3461.26,2043.88,1643.55,Agent,julia.roberson8712@dreamhomes.com,"Roberson, Julia",Tenant Agent,209.59
T-NJ-2020-0136,"428 Contreras Roads, Hoboken, NJ",NJ,Rent,2020-09-17,2020-11-12,2020-11-23,rented,3380.82,3461.26,2043.88,1643.55,Client,melissa.ross1428@example.com,"Ross, Melissa",Landlord,
T-NJ-2020-0136,"428 Contreras Roads, Hoboken, NJ",NJ,Rent,2020-09-17,2020-11-12,2020-11-23,rented,3380.82,3461.26,2043.88,1643.55,Client,kyle.hall3355@example.com,"Hall, Kyle",Tenant,
T-NJ-2021-0160,"351 Moreno Terrace, Hoboken, NJ",NJ,Rent,2021-01-01,2021-01-29,2021-02-16,rented,3463.1,3520.24,2938.81,1317.09,Agent,bryan.riddle4780@dreamhomes.com,"Riddle, Bryan",Landlord Agent,170.23
T-NJ-2021-0160,"351 Moreno Terrace, Hoboken, NJ",NJ,Rent,2021-01-01,2021-01-29,2021-02-16,rented,3463.1,3520.24,2938.81,1317.09,Agent,karen.clark2103@dreamhomes.com,"Clark, Karen",Tenant Agent,176.24
T-NJ-2021-0160,"351 Moreno Terrace, Hoboken, NJ",NJ,Rent,2021-01-01,2021-01-29,2021-02-16,rented,3463.1,3520.24,2938.81,1317.09,Client,roberto.yates4694@example.com,"Yates, Roberto",Landlord,
T-NJ-2021-0160,"351 Moreno Terrace, Hoboken, NJ",NJ,Rent,2021-01-01,2021-01-29,2021-02-16,rented,3463.1,3520.24,2938.81,1317.09,Client,chris.brewer3109@example.com,"Brewer, Chris",Tenant,
T-NY-2021-0051,"129 Stephanie Union, New York, NY",NY,Sale,2021-01-12,2021-01-30,2021-02-23,sold,1440269.43,1483903.34,2361.42,828.88,Agent,angela.woods7376@dreamhomes.com,"Woods, Angela",Buyer Agent,39004.01
T-NY-2021-0051,"129 Stephanie Union, New York, NY",NY,Sale,2021-01-12,2021-01-30,2021-02-23,sold,1440269.43,1483903.34,2361.42,828.88,Agent,crystal.powell2551@dreamhomes.com,"Powell, Crystal",Seller Agent,32127.02
T-NY-2021-0051,"129 Stephanie Union, New York, NY",NY,Sale,2021-01-12,2021-01-30,2021-02-23,sold,1440269.43,1483903.34,2361.42,828.88,Client,frank.tyler5524@example.com,"Tyler, Frank",Buyer,
T-NY-2021-0051,"129 Stephanie Union, New York, NY",NY,Sale,2021-01-12,2021-01-30,2021-02-23,sold,1440269.43,1483903.34,2361.42,828.88,Client,michele.ramirez8429@example.com,"Ramirez, Michele",Seller,
T-NJ-2021-0164,"499 Herrera Gateway, Edgewater, NJ",NJ,Rent,2021-01-07,2021-02-06,2021-02-24,rented,3287.6,3357.28,1331.84,1263.04,Agent,janet.kim9646@dreamhomes.com,"Kim, Janet",Landlord Agent,180.8
T-NJ-2021-0164,"499 Herrera Gateway, Edgewater, NJ",NJ,Rent,2021-01-07,2021-02-06,2021-02-24,rented,3287.6,3357.28,1331.84,1263.04,Agent,damon.gonzalez618@dreamhomes.com,"Gonzalez, Damon",Tenant Agent,211.06
T-NJ-2021-0164,"499 Herrera Gateway, Edgewater, NJ",NJ,Rent,2021-01-07,2021-02-06,2021-02-24,rented,3287.6,3357.28,1331.84,1263.04,Client,erica.lynch3304@example.com,"Lynch, Erica",Landlord,
T-NJ-2021-0164,"499 Herrera Gateway, Edgewater, NJ",NJ,Rent,2021-01-07,2021-02-06,2021-02-24,rented,3287.6,3357.28,1331.84,1263.04,Client,ivan.fernandez1109@example.com,"Fernandez, Ivan",Tenant,
T-NJ-2021-0163,"354 Pamela Heights, Hoboken, NJ",NJ,Rent,2021-01-12,2021-02-11,2021-02-23,rented,3741.11,3783.69,2519.2,1683.06,Agent,thomas.leach9910@dreamhomes.com,"Leach, Thomas",Landlord Agent,210.58
T-NJ-2021-0163,"354 Pamela Heights, Hoboken, NJ",NJ,Rent,2021-01-12,2021-02-11,2021-02-23,rented,3741.11,3783.69,2519.2,1683.06,Agent,bryan.riddle4780@dreamhomes.com,"Riddle, Bryan",Tenant Agent,172.85
T-NJ-2021-0163,"354 Pamela Heights, Hoboken, NJ",NJ,Rent,2021-01-12,2021-02-11,2021-02-23,rented,3741.11,3783.69,2519.2,1683.06,Client,frank.tyler5524@example.com,"Tyler, Frank",Landlord,
T-NJ-2021-0163,"354 Pamela Heights, Hoboken, NJ",NJ,Rent,2021-01-12,2021-02-11,2021-02-23,rented,3741.11,3783.69,2519.2,1683.06,Client,david.rodriguez7820@example.com,"Rodriguez, David",Tenant,
T-NJ-2021-0163,"354 Pamela Heights, Hoboken, NJ",NJ,Rent,2021-01-12,2021-02-11,2021-02-23,rented,3741.11,3783.69,2519.2,1683.06,Client,kyle.hall3355@example.com,"Hall, Kyle",Tenant,
T-CT-2021-0060,"726 Moore Mission, New Haven, CT",CT,Sale,2021-01-21,2021-02-17,2021-04-15,sold,535903.11,557344.85,2476.75,983.09,Agent,donna.meadows3689@dreamhomes.com,"Meadows, Donna",Buyer Agent,16976.83
T-CT-2021-0060,"726 Moore Mission, New Haven, CT",CT,Sale,2021-01-21,2021-02-17,2021-04-15,sold,535903.11,557344.85,2476.75,983.09,Agent,joshua.best1119@dreamhomes.com,"Best, Joshua",Seller Agent,15348.57
T-CT-2021-0060,"726 Moore Mission, New Haven, CT",CT,Sale,2021-01-21,2021-02-17,2021-04-15,sold,535903.11,557344.85,2476.75,983.09,Client,blake.miller5098@example.com,"Miller, Blake",Buyer,
T-CT-2021-0060,"726 Moore Mission, New Haven, CT",CT,Sale,2021-01-21,2021-02-17,2021-04-15,sold,535903.11,557344.85,2476.75,983.09,Client,travis.robinson7859@example.com,"Robinson, Travis",Seller,
T-NJ-2021-0058,"446 Tammie Path, Hoboken, NJ",NJ,Sale,2021-01-31,2021-02-21,2021-04-01,sold,949479.34,983499.36,1613.65,1719.57,Agent,thomas.leach9910@dreamhomes.com,"Leach, Thomas",Buyer Agent,27396.86
T-NJ-2021-0058,"446 Tammie Path, Hoboken, NJ",NJ,Sale,2021-01-31,2021-02-21,2021-04-01,sold,949479.34,983499.36,1613.65,1719.57,Agent,damon.gonzalez618@dreamhomes.com,"Gonzalez, Damon",Seller Agent,23947.26
T-NJ-2021-0058,"446 Tammie Path, Hoboken, NJ",NJ,Sale,2021-01-31,2021-02-21,2021-04-01,sold,949479.34,983499.36,1613.65,1719.57,Client,ivan.fernandez1109@example.com,"Fernandez, Ivan",Buyer,
T-NJ-2021-0058,"446 Tammie Path, Hoboken, NJ",NJ,Sale,2021-01-31,2021-02-21,2021-04-01,sold,949479.34,983499.36,1613.65,1719.57,Client,blake.miller5098@example.com,"Miller, Blake",Buyer,
T-NJ-2021-0058,"446 Tammie Path, Hoboken, NJ",NJ,Sale,2021-01-31,2021-02-21,2021-04-01,sold,949479.34,983499.36,1613.65,1719.57,Client,chris.brewer3109@example.com,"Brewer, Chris",Seller,
T-NJ-2021-0173,"528 Jose Radial, Hoboken, NJ",NJ,Rent,2021-01-01,2021-02-25,2021-03-09,rented,3592.16,3533.21,1475.04,748.78,Agent,damon.gonzalez618@dreamhomes.com,"Gonzalez, Damon",Landlord Agent,195.35
T-NJ-2021-0173,"528 Jose Radial, Hoboken, NJ",NJ,Rent,2021-01-01,2021-02-25,2021-03-09,rented,3592.16,3533.21,1475.04,748.78,Agent,karen.clark2103@dreamhomes.com,"Clark, Karen",Tenant Agent,218.6
T-NJ-2021-0173,"528 Jose Radial, Hoboken, NJ",NJ,Rent,2021-01-01,2021-02-25,2021-03-09,rented,3592.16,3533.21,1475.04,748.78,Client,jesse.kane9072@example.com,"Kane, Jesse",Landlord,
T-NJ-2021-0173,"528 Jose Radial, Hoboken, NJ",NJ,Rent,2021-01-01,2021-02-25,2021-03-09,rented,3592.16,3533.21,1475.04,748.78,Client,sarah.armstrong4883@example.com,"Armstrong, Sarah",Tenant,
T-NJ-2021-0166,"550 Mccarthy Place, Jersey City, NJ",NJ,Rent,2021-01-28,2021-03-01,,cancelled rental,4343.49,,,,Agent,julia.roberson8712@dreamhomes.com,"Roberson, Julia",Landlord Agent,
T-NJ-2021-0166,"550 Mccarthy Place, Jersey City, NJ",NJ,Rent,2021-01-28,2021-03-01,,cancelled rental,4343.49,,,,Agent,karen.clark2103@dreamhomes.com,"Clark, Karen",Tenant Agent,
T-NJ-2021-0166,"550 Mccarthy Place, Jersey City, NJ",NJ,Rent,2021-01-28,2021-03-01,,cancelled rental,4343.49,,,,Client,chris.brewer3109@example.com,"Brewer, Chris",Landlord,
T-NJ-2021-0166,"550 Mccarthy Place, Jersey City, NJ",NJ,Rent,2021-01-28,2021-03-01,,cancelled rental,4343.49,,,,Client,kyle.hall3355@example.com,"Hall, Kyle",Tenant,
T-NY-2021-0158,"158 Julia Street, Queens, NY",NY,Rent,2021-01-24,2021-03-02,2021-03-22,rented,4371.32,4467.33,2279.47,192.61,Agent,frank.preston2605@dreamhomes.com,"Preston, Frank",Landlord Agent,220.83
T-NY-2021-0158,"158 Julia Street, Queens, NY",NY,Rent,2021-01-24,2021-03-02,2021-03-22,rented,4371.32,4467.33,2279.47,192.61,Agent,angela.woods7376@dreamhomes.com,"Woods, Angela",Tenant Agent,223.07
T-NY-2021-0158,"158 Julia Street, Queens, NY",NY,Rent,2021-01-24,2021-03-02,2021-03-22,rented,4371.32,4467.33,2279.47,192.61,Client,kyle.hall3355@example.com,"Hall, Kyle",Landlord,
T-NY-2021-0158,"158 Julia Street, Queens, NY",NY,Rent,2021-01-24,2021-03-02,2021-03-22,rented,4371.32,4467.33,2279.47,192.61,Client,catherine.payne4177@example.com,"Payne, Catherine",Tenant,
T-CT-2021-0153,"602 Adriana Cape, Greenwich, CT",CT,Rent,2021-01-28,2021-03-12,2021-03-18,rented,4686.88,4622.83,1913.51,1474.94,Agent,tina.ramirez1373@dreamhomes.com,"Ramirez, Tina",Landlord Agent,320.44
T-CT-2021-0153,"602 Adriana Cape, Greenwich, CT",CT,Rent,2021-01-28,2021-03-12,2021-03-18,rented,4686.88,4622.83,1913.51,1474.94,Agent,vanessa.gomez6042@dreamhomes.com,"Gomez, Vanessa",Tenant Agent,325.28
T-CT-2021-0153,"602 Adriana Cape, Greenwich, CT",CT,Rent,2021-01-28,2021-03-12,2021-03-18,rented,4686.88,4622.83,1913.51,1474.94,Client,valerie.peterson3420@example.com,"Peterson, Valerie",Landlord,
T-CT-2021-0153,"602 Adriana Cape, Greenwich, CT",CT,Rent,2021-01-28,2021-03-12,2021-03-18,rented,4686.88,4622.83,1913.51,1474.94,Client,michele.ramirez8429@example.com,"Ramirez, Michele",Tenant,
T-CT-2021-0153,"602 Adriana Cape, Greenwich, CT",CT,Rent,2021-01-28,2021-03-12,2021-03-18,rented,4686.88,4622.83,1913.51,1474.94,Client,jeffery.smith7042@example.com,"Smith, Jeffery",Tenant,
T-NJ-2021-0161,"418 Brown Pike, Edgewater, NJ",NJ,Rent,2021-02-20,2021-04-04,2021-04-14,rented,4141.34,4191.07,2553.61,737.94,Agent,thomas.leach9910@dreamhomes.com,"Leach, Thomas",Landlord Agent,182.41
